id,product_name,product_price,Rate,Review,Summary,Sentiment
qNoNkF1yJctEs3t40VkX4w,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,excellent,its very good,positive
vNQn_2P3lJh_-uBhRuSc3Q,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,awesome,nice product sound and bass super,positive
QbqJEXdngh_9fwqVTI0CJQ,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,mind-blowing purchase,spr product and good quality so happy,positive
uKSX1n1RoAzGq4bV8GPHVg,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,3,good,not up to the expectation bass is not that good just loud sound and nothing else,negative
ZRJwVLyzEJq1VAihDhYiow,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,worth every penny,best,positive
W7xb2iS4cYL14Yi5LOGSkA,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,3,decent product,nice but not so good that love for all time,neutral
dhk7wnnmWP3Fr9rj9p39dw,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,4,wonderful,nice product,positive
Li5LOL873Ep8HoPRML18sw,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,1,did not meet expectations,sound quality is not at all good,negative
zruUQvFySeXyEd7_rQixBg,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,terrific purchase,nice,positive
MAfc2V_EVtyR9rMxxEAPLg,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,perfect product!,product is good but bass quality is not good,neutral
Mb46iSlA4qmTwXf-WrqtQA,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,2,could be way better,battery drain very fast within 30 min on high volume also build quality is not good,negative
JokKtdXU7zXHcr20Lrk29A,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,simply awesome,nice,positive
m34siNIv_F15LIzkmxP7-g,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,awesome,clear audio quality at full sound,positive
da4sxvGynhpDOGiBtbMYxA,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,classy product,super sound no words about to this product,positive
QGFdc1xfKIX0BOZO1mKTuw,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,mind-blowing purchase,nice product,positive
iwzHQ7aBPrxKybarW5q5TA,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,perfect product!,ok,positive
ntN85eu27C04nwyPa8IHtw,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,mind-blowing purchase,very nice sounds quality,positive
S8O3BoCDEK-te8U-0IvZog,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,5,awesome,very good product,positive
L9UYbtAUOcfTgZFimehlXw,"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth Soundbar??????(Black, 2.0 Channel)",1499,4,wonderful,it is a nice sound price and is worth at this pricebut the battery backup is lower than expected it is a 16w soundbar and it lasts for about 1 and 12 hours of playback at 100 percent volume,positive
jnzROxEjNkgeo5Ju3F8qzQ,"I Kall IK22 40 W Bluetooth Home Theatre??????(Black, 2.1 Channel)",1499,5,fabulous!,value for moneygood sound and decent basseverything is goodi like the two blue led lightvery good productpacking and delivery always goodfully satisfied,positive
xymCilKjW4I64hMIt2TouA,"I Kall IK22 40 W Bluetooth Home Theatre??????(Black, 2.1 Channel)",1499,5,highly recommended,it is a nice product and i am impressed with the sound quality but it has a problem when iam turning on treble the electric wave sounds are coming from speakers but it is may success my dream come true of buying a home theatre which was born 7 years ago in my mind value for money and i love it,positive
QxEUzbLfCTXF6gHWJegWgw,"I Kall IK22 40 W Bluetooth Home Theatre??????(Black, 2.1 Channel)",1499,5,classy product,excellent all have to buy this very nice,positive
yYbd9P1KmlPSKmQxo68n_g,"I Kall IK22 40 W Bluetooth Home Theatre??????(Black, 2.1 Channel)",1499,4,delightful,good product,positive
N13sN1m2zZNJDgRBlP8RYA,"I Kall IK22 40 W Bluetooth Home Theatre??????(Black, 2.1 Channel)",1499,4,pretty good,this is very good product thanks flipkart,positive
MuIXnv7Oq7X3-4aEsp9dDA,"I Kall IK22 40 W Bluetooth Home Theatre??????(Black, 2.1 Channel)",1499,5,must buy!,nice product md aftab alam,positive
xxyuGOeAWnKVwIfoKnfUNA,,,,,,
Q-dsvMlhEr9TgvX8FxW4uQ,,,,,,
gUt-pPUpOVVhaCFC8-E4yQ,,,,,,
Zw1tNtyXA1kLABiZU0pa_g,,,,,,
mQfT3JYu18HN22DVylcE7A,,,,,,
Xbxve72Hp5cWWj96ThGNtg,,,,,,
sI-2c9HZ0RjZX1OU-5DW0A,,,,,,
0QTn4pMzKv1mnQifcP9YoQ,,,,,,
KTF-E3NfkJy2wiwcgOPyVQ,,,,,,
towWd9z7YuGHdAezQtrkTQ,,,,,,
iELA6eREUgDVQrtLgYmS6Q,,,,,,
oiLe3lqMFaZtsSpRuIUChw,,,,,,
DcrM4hwDcU2G6vuh2cnaYQ,,,,,,
6TuM3UyFP9O9uzTP0dVZMw,,,,,,
N80E9zoWEpHhi4kH2eKAsw,,,,,,
FG_GRMLSj68ximzfrr9eWw,,,,,,
liXaSXrIXjikvdSEI2inxA,,,,,,
GjvIDOEhdQB1oPrFeSpxBw,,,,,,
#NAME?,,,,,,
1Q_H3BLhKBymF6Se8FfZNw,,,,,,
qw93CjlAZ6a4ff11Z-hF3Q,,,,,,
b5cEoKR8iQliq-yT2_O0LQ,,,,,,
XK5FFbrKWMjRqc6ZbSTknw,,,,,,
tz7FNOyd0QY6f1vudq8Wlg,,,,,,
pPsS-ZcPwRNRw2Pdbc4-7A,,,,,,
26DWDgTLuo4qhDbLDJHIdg,,,,,,
w19cemjVR8u02PgjFpJ7Mw,,,,,,
9HwUkbKAv7dO3MGlkkJJSg,,,,,,
irVjrnurmB03bTaj9BXofg,,,,,,
wP5849J1DKB2KS3M6UwOAg,,,,,,
O-ylVyHn6e6kaoJO-jHj-w,,,,,,
C51OyHyQUZfGom7Rb5FV8A,,,,,,
PWiU2RQx7Fi86iYJMf381Q,,,,,,
Hdi7jkB7pHiM1nyPHcqSdw,,,,,,
GAPqG0WNBBidKeZTMpEZ-w,,,,,,
8G4_ESDS6BOTVCAlNt6O8Q,,,,,,
qVN-P0aov4z5oknS12Cq1g,,,,,,
8UC_BhTIcTDcP8OI7EtpLA,,,,,,
r4AG1WXCRWkZKQctrcy9FA,,,,,,
sbjb1qNUcqQomJvcgPuJCg,,,,,,
90AXjqb4O-wrTHDKDoDUzg,,,,,,
eJpr6Ks8pr4bmvDVPTN-Xg,,,,,,
ipMMVBGEWABP4PIfudvRVw,,,,,,
9BJ5h9X1krpXFjKj0a6wbg,,,,,,
qIhBNeE64skjowRs6TTwJA,,,,,,
RQWliUrWic_b5FZEj3JThQ,,,,,,
E4Q-78EG6f2aRv7zGQLuAg,,,,,,
WixkMVXXFCx-lYsr6JoF6Q,,,,,,
6Kon3cR5ZEm5rmYKlpcfcw,,,,,,
eHcQzL5eebqvKrLW5q283w,,,,,,
uflQ_lKBfS6WknNlm_HK8g,,,,,,
ib-y5nsfn3unE0lLY1vfAw,,,,,,
l0S5b8YYyDbjttTWtKc-gg,,,,,,
jrZ4CdPKcXtFv_xhV8ThaA,,,,,,
SG_gEmEXL4ID6RAEinC5Bg,,,,,,
e0Or6HYHL03y7IHl0itIOw,,,,,,
Lgqk00bglDyZfe5KbLhw6Q,,,,,,
OFBJtqWGSx6n6CchtVmoRw,,,,,,
6yuY73ycyyPiIG3zWkXqPQ,,,,,,
c1yGkETheht_1vjda7G5sA,,,,,,
MPziC5MO2QQiYVAMM3fdSw,,,,,,
r-a-Cn9hxdEnYTtVTB5bMQ,,,,,,
Y3nETidvklwdqNeGRzdGNw,,,,,,
6SMQl2vR37HvjYWwSl1V3w,,,,,,
08Z_Zzp8PyEmWWpYurIO-Q,,,,,,
t0NencbvVVlH6mcRlNTPcg,,,,,,
ho4Te6bO2tGs56h9PF2vuA,,,,,,
H-99nG_KfynWPXh84TKj8A,,,,,,
LSElCCmJQNJDpIEf77NVpA,,,,,,
hpx8xdRVb_bjgc9h2xY5Pw,,,,,,
L4qaRHqoy8tzY9Z-v17rxg,,,,,,
oKPRY3pQ-G6gmcbfE0splw,,,,,,
sbsFamEj5wDxNAjUKrMcSw,,,,,,
cIPzndsbagQGj9U1sLqLtA,,,,,,
YKOvlBNkF4KpUP9q7x862w,,,,,,
hqVbmZNLTdR2y7G7oJu9vg,,,,,,
01cEFI5Pq_RyEwM3GSTopQ,,,,,,
lVkDZZ8sTafPlq7f1i5row,,,,,,
9VZ_imQjvgtpt3k6W6AQ_A,,,,,,
AqbgC7Gul5Es1rRzGNLDFA,,,,,,
6S5EHLFQXnaw_Q0dk2OxtA,,,,,,
QB1dMlATwesPf6rrJGLQww,,,,,,
j7XuypdW_w935NhjbvKPQw,,,,,,
o1GIYYZJjM6nM03fQs_uEQ,,,,,,
JokKtdXU7zXHcr20Lrk29A,,,,,,
#NAME?,,,,,,
D1T1jtCfTfXD-cQE3QViow,,,,,,
P7meKfzM0rC8L54A0fkroQ,,,,,,
wzQAmzQopWcfoCG8lfiE_w,,,,,,
TzImzfIWkZTnetKl2a4-SQ,,,,,,
vvMR0jgDoBA-g1XgZy8sEg,,,,,,
lvpXyfTDF5WZnjzc36r5Wg,,,,,,
q9WaFYhlOZCrfXJQTG5t_Q,,,,,,
rwQIBAM_kHtVl1Ks8Flexw,,,,,,
oyzxIqrtzu-8sWlPhJVsLw,,,,,,
hfl62LX14YqNpG0g0Tj6_Q,,,,,,
hh2lP4_2N-tk_OxmaTf_qA,,,,,,
D_VXbq6sCuqXuBbdPo9zpA,,,,,,
wUPHVWGmoBU_gykHl1Kzxg,,,,,,
g9jX2oXQr8zrOQgynYnYjQ,,,,,,
VVeogjZya58oiTxK7qUjAQ,,,,,,
VGOwmoYnmhH41IOQlB_Ecw,,,,,,
fRa4l3Rkh_yPq9WrKD82AQ,,,,,,
ihMUU9D2mcgrp7fi8lmqJg,,,,,,
yOVydU0J5-hKODrKGhH4yg,,,,,,
vfLog2bLJGl6hAFtGtr0GQ,,,,,,
TpQMR-JFE5V0UPzTjjuwFQ,,,,,,
M9t5569pgvJYurC8hX0E1w,,,,,,
BVo6wBuFwPH3QVqs8-JEDQ,,,,,,
UWc3-FI59SjoikVw5ombVw,,,,,,
P36EyL9xJ72-Ti004epZvw,,,,,,
bc-lE-wGVAsUrX-kJhtY-Q,,,,,,
T9iBSa4pxYXP129pHlt5Sg,,,,,,
ie3Z-b4O7109XG_PidosKQ,,,,,,
MRgTo4MA3f1MB_VL3IVh5g,,,,,,
xLCbkTYQaP-nij6mEfaw7A,,,,,,
L-GfuOmn9mv55571uXvf2A,,,,,,
GJ7gPJGl0r-1jPhp2Qz8BA,,,,,,
MpohnCC0uQNj7DZWaBFSgQ,,,,,,
nFo_63pTr-4ZhakuaRFOCA,,,,,,
UKgSs_SJzW9fu4CwhIV1yA,,,,,,
MAfc2V_EVtyR9rMxxEAPLg,,,,,,
TQhP4vCMjvX527YMxPfuUA,,,,,,
bAkVxrXzYO3772VF6o0_cA,,,,,,
oxsCvEkQNNIbOPDt_QK_0A,,,,,,
cHURjSYCPpFiYQP639ZubQ,,,,,,
Bc4DoKgrKCtCuN-0O5He3A,,,,,,
TgxDGx7L_JICWbuBUCGVqw,,,,,,
I4bSn5gXsHuSPu7L-d_8nQ,,,,,,
KGX7O-_WqOIy9o7u9NOa9A,,,,,,
cp39VURFby4A6u9m2It8jg,,,,,,
QnAzW6KMSciUcuJ20oI3Bw,,,,,,
Zg-C1aYcoR2L5OIrA01MkQ,,,,,,
c1yGkETheht_1vjda7G5sA,,,,,,
5nahZe5bBYUbFWgEfwoNOA,,,,,,
zp713qNhx8d9KCJJnrw1xA,,,,,,
vtQOervVVTXjhvSZQiZ6PA,,,,,,
2nzUx_M8Szyzsf4CszHasw,,,,,,
O-SE2b4SncLzk6jnPd8g6Q,,,,,,
EWMwV5V9BxNs_U6nNVMeqw,,,,,,
6G8FMxuYzz1ye4a386Rc_w,,,,,,
UJBSI5HydQgUhlTkC8ODDw,,,,,,
uR2aNW75R4oYs9w7aw-_kQ,,,,,,
kwq3bK7BzPKLwXKqVRztHg,,,,,,
ss5gVggeSmAgMUeL65UvYw,,,,,,
m2hNiVSnMvXVRLMtsWUG_Q,,,,,,
jsvIv9NRRBXdmCe8b88b4A,,,,,,
yPJFfglhMHAKciUpjTmgBg,,,,,,
bgTB6MgdVQssXhkNJ7qIfw,,,,,,
zOCdVUKUN3b-obT67Qjyww,,,,,,
vtQOervVVTXjhvSZQiZ6PA,,,,,,
-3WVw1TNQbPBzaKCaQQ1AQ,,,,,,
LYyGQgL60VKdV-p_9OxmWQ,,,,,,
P1DyzJfy3RCOdT9s9zgNiA,,,,,,
YCCDMLcb7UW8G-o_HsWiiA,,,,,,
13VZKXF7bBuLsLDh_r3g0w,,,,,,
oXKPSI-RUqOvmuSCh_DEQQ,,,,,,
CMvCbtkcHH9Gp0S3w1_aQA,,,,,,
AX8lx9wHNYT45lyd7pxaYw,,,,,,
xY1sPHTA2RGVFlh5tZhs9g,,,,,,
2BSF6wu1V3KfyFJf1DQ3DQ,,,,,,
qSLdUiI2edATC3KBT2zf4Q,,,,,,
doEZAj-NSnoEMOJl5yXcNw,,,,,,
JxgoluY8hnC34cys_f80xA,,,,,,
k_aOcqWOHWprjs7ykdzlAQ,,,,,,
rVUEZpHQfWI_3kt0lBwaxQ,,,,,,
jJhNOhuGpIsJX5SEUFFWYQ,,,,,,
9SKdOoDHcFoxK5ZtsgHJoA,,,,,,
V2isTBBfO0NgLzXO9oq1Mg,,,,,,
ioGIaoswvbbeY8P965IYRA,,,,,,
EWMwV5V9BxNs_U6nNVMeqw,,,,,,
pa6K7DGByxBXxcVJ59nWMw,,,,,,
dipzJ5BExpm6BtJ91mXd4Q,,,,,,
_CG5zJAoNN6gszjhSyUcww,,,,,,
6Kon3cR5ZEm5rmYKlpcfcw,,,,,,
U-0hMfagGtjYZCYB1i0WNw,,,,,,
Epw24kOK4s9kvnf9I6XoCA,,,,,,
Y6CrVJ60m8vJvpPsHwUT9Q,,,,,,
t4aP7ksa716XY6S4EsWFqw,,,,,,
WIHl_M10eMYdbgX1yU5Kaw,,,,,,
N_6bV3c3JagKW7sD3X9ldA,,,,,,
e9JhcYEgNbRL8i8CTdQO2w,,,,,,
GpK9MeUjEd7rwhejG2ykww,,,,,,
29hR24tcAM3JZaXfA5xCxQ,,,,,,
PdWe3jF9YEu5fWBiQXZIgg,,,,,,
VLRmecRseHP8ZLljlp7CFw,,,,,,
rr13jM6SUmfPPPGHHMHCgQ,,,,,,
7cP7WFmWiTVh-raIL3N_Vw,,,,,,
SG_gEmEXL4ID6RAEinC5Bg,,,,,,
LzNJLEIo4gh-X_rmDkNkNg,,,,,,
qgNlUte2tSI7OufuuvR8DA,,,,,,
d3MxUXS1b6U2P_gGuCO1-A,,,,,,
1M4oczf2lmkdgbrJ3J7OqA,,,,,,
cNGI_5GbfNFbZBMQZ-s-UQ,,,,,,
UUssRgBCO_riWg3chbv9Zg,,,,,,
Nj6ITW0Zhl7LpovGIH6SAg,,,,,,
FXLttunbk-KW--bUK5CRXg,,,,,,
qd1ajiZRCwqEQJqCgoN1wg,,,,,,
cdwHgELA2puX2DNfwSt5EA,,,,,,
WnmNF1mNOcbcheVpTv7ucA,,,,,,
9OPheVf5o8sRcRHxJDl4-A,,,,,,
Bjt3rB73dvSDe1XEPEWc6w,,,,,,
9AbyBqGWHYZC73GlyAuTrQ,,,,,,
j7XuypdW_w935NhjbvKPQw,,,,,,
aLZoFhOmDtonrWJzUzh8TA,,,,,,
j_KoJeo4mEyayKsyAsY7xg,,,,,,
kr3EFhoSwbJPrL_e_RD39g,,,,,,
Tt6DYs0TyERWHWW5xiRL_A,,,,,,
rDvz5jX65gpfONFu7er9Tw,,,,,,
vHgodZBJytT2r7K9c7SLMw,,,,,,
MpohnCC0uQNj7DZWaBFSgQ,,,,,,
VVeogjZya58oiTxK7qUjAQ,,,,,,
mxrXVZWc6PWk81gvOVNOUw,,,,,,
Xsl-i1otDd3GXJEkkKJCaw,,,,,,
57gnA8qjuFDtUvKMLmtR8A,,,,,,
6md4A90THda31wTg1bB3hg,,,,,,
YgRCJtt7pGvwlb9Ktumeeg,,,,,,
pwpl-rxwNRQdgqFz_-qMPg,,,,,,
1_WD7kvNQAbscw1c7CFH3A,,,,,,
rIonUa02zMz_ki8eF-Adug,,,,,,
rOEWuLpnYJVvm4REIgXt7A,,,,,,
xY1sPHTA2RGVFlh5tZhs9g,,,,,,
lEGq4UveDPxikXcpwjtFow,,,,,,
drqCrnSqtGffJ1z60aWkxg,,,,,,
Zmf_0A0QNLBCiag0Q-b9bQ,,,,,,
Vzq74f0YrT0IbWBPkbUp_g,,,,,,
Yiw1ml0XVBDIQBTLXHNGmQ,,,,,,
Vm9GQUptdZmBM9R7tZ9_Tg,,,,,,
xCXSaqlKvclhWBczA4fqkA,,,,,,
RFeDe3fNr14kvUKlVx6_4w,,,,,,
SAS7V55TcgZSTJ21ZnXqmQ,,,,,,
3n9mSKySEv3G03YjcU-YOQ,,,,,,
podj1OWSL3oEJsOpGj8SUw,,,,,,
8AYH_pFl8GpPKCR_k-QigA,,,,,,
7p0OI2Ld46-EzJkRHGQEJQ,,,,,,
#NAME?,,,,,,
QwaoxP5Mgm3PJuZo_4bFsw,,,,,,
1zDCfNgtfyh-Uw8j3JxhHA,,,,,,
VsO_rhXi5lgbaGxNwoEZsQ,,,,,,
E_wJCQ9L_0w5tJyrvr0lJQ,,,,,,
t1XhXY-Vt4K1OPLkuOcsfg,,,,,,
c1yGkETheht_1vjda7G5sA,,,,,,
eTbtfgUtfewdncgVf2CbWw,,,,,,
7t9VbwL5orIV0-DzrjU7_A,,,,,,
FGePlnlKXHxBrxYMNGtdAw,,,,,,
XWpkTxBLgRXxl7g2Hw62Qg,,,,,,
MKKihkKRtemuyCzAjEZyvg,,,,,,
Mysd5IypHqTFkmHlbQeOyA,,,,,,
WS1z1OAR0tRl4FsjdTGUFQ,,,,,,
5VMajxduxfLPSyQkVFKESg,,,,,,
k8JnZBspVOI8kLcQek-Chw,,,,,,
QjbiS4XFuW8BmXXRWprrRQ,,,,,,
ptIRdaZlXxuVJTiJDFJCIw,,,,,,
NH67MdKaFGNcP-dlu56pyw,,,,,,
nk6_ipMkmUvUtq6Xvncf0A,,,,,,
44qg4vgcqJkjF8eqG4R4JA,,,,,,
gpyWGG0U-yqnVKru6y8fNQ,,,,,,
PxeX1M8WtyPxX1MuuGIh-g,,,,,,
cXx-fHY11Se8rFHkkUeaUg,,,,,,
U_CvxSM9epIi8u5A0jOUVw,,,,,,
9yKzy9PApeiPPOUJEtnvkg,,,,,,
WS1z1OAR0tRl4FsjdTGUFQ,,,,,,
E2F25cRcYf_bWtvbCht0EQ,,,,,,
gWP6ofoyTbK0SZj1i_XqNQ,,,,,,
nMHhuYan8e3cONo3PornJA,,,,,,
7pxa5tueoEcmt6hztqsz2A,,,,,,
rLAeltELaGdQKh_LYIllEA,,,,,,
kK4AzZ0YWI-U2G-paAL7Fg,,,,,,
Sqr_te9U9Y6RpnmBx0iYNg,,,,,,
I2_yeLfTzXHGwi8an0tL4w,,,,,,
AeoJkr_dlNshB078OepP8w,,,,,,
IX5FfZL4P7WGOG-xwdD4wA,,,,,,
e8FMAuTswDueAlLsNyLhcA,,,,,,
_fTwf7Oo5DqiCpgEhDZ9VA,,,,,,
QnAzW6KMSciUcuJ20oI3Bw,,,,,,
lBRCMN7wNn-BKUsaOXJRow,,,,,,
dJvUc4ViWEJ0NJfQtYo7xg,,,,,,
A3xyx-Y_-t3TwBD9E--Zzw,,,,,,
Oj79-vTnjQk_jLr6oNbT0Q,,,,,,
pzPbg_B2uSVJ72LIa2G3sA,,,,,,
fVgrpVyp-nPLTac9YIjTug,,,,,,
byhwHi0lhYdyY5kSpuqoaQ,,,,,,
U4IipLI4RsuBLmxTFEV2MQ,,,,,,
L6yYzUqVcX97uNXDGqS7-w,,,,,,
53YGfwmbW73JhFiemNeyzQ,,,,,,
KgTb63IZHFn_rhLG-cpm_A,,,,,,
KHeM4cO2DWK1C09zWCFLFQ,,,,,,
Hd6Kh_BcorPhCWVn6pMu4Q,,,,,,
YQvg0JCGRFUkb6reMMf3Iw,,,,,,
2nGw5zkzvO5c2eH5P4C_kg,,,,,,
8Hn5X1AqgmSLHRG2KgBJBg,,,,,,
Bjt3rB73dvSDe1XEPEWc6w,,,,,,
JGTPb06Ix_v7uq3HADzq8w,,,,,,
wF2bVRLrXU6roqyIps7wDg,,,,,,
NCbHGtOP5yJBJsPPaE3X5g,,,,,,
o9nCXNC14VScabiy2bftgw,,,,,,
ntN85eu27C04nwyPa8IHtw,,,,,,
OFBJtqWGSx6n6CchtVmoRw,,,,,,
24qSrF_XOrvaHDBy-gLIQg,,,,,,
w19cemjVR8u02PgjFpJ7Mw,,,,,,
AqbgC7Gul5Es1rRzGNLDFA,,,,,,
uYLbsoytUFMK-mJyQZ6GvQ,,,,,,
3Z88l4UO-FoNbYk_ZpTScA,,,,,,
UexMw8s7B1J-RtFOQtCCsQ,,,,,,
O7fXh4ODsi--5LmJKTHn2g,,,,,,
08OcGan0xiT6I_oJ2loLMA,,,,,,
R8VwdLyvsp9iybNqRvm94g,,,,,,
3Zsjlum5kl5N5KV712aTMQ,,,,,,
9OPheVf5o8sRcRHxJDl4-A,,,,,,
hECOlng2SZ97IbUcabRH2Q,,,,,,
yJr24Yy1K6bt2G9fX3_zPA,,,,,,
FV0BkoGOd3Yu_eJnXY15ZA,,,,,,
NAkRjPhS4yCD5trp0dY-bQ,,,,,,
xtX2qS64zP2NRPV_7NNqHw,,,,,,
zAoFrUwRVdSrvYWNB5e5Jw,,,,,,
pfTwzep_4hRTX_jXoi38cw,,,,,,
RWkNYaST4pHM2ZrRFGFcKA,,,,,,
c0zhbiffge6fGl_Nzgxbqw,,,,,,
a01JeGRdPYArzDgBLP9M5w,,,,,,
V5QdxePG-pGPXVPHSLLM9A,,,,,,
qcylQLL-fXdFHrdXC2jZFw,,,,,,
mPGgxatANSPw9KbMluhXkA,,,,,,
jnzROxEjNkgeo5Ju3F8qzQ,,,,,,
fowXs9zAM0TQhSfSkPeVuw,,,,,,
pwV7OoVlCsQICqFsmRa-zQ,,,,,,
U7jOpLoLXYphWFqS6JO8mQ,,,,,,
OdD1GuGNQ64ssJmMJ_D9RQ,,,,,,
LfKPiwth-lGmCKTxlDoV9g,,,,,,
rbiRLiFTG098z9JaK3Nshw,,,,,,
AB7uOYIMVc_TbIcYR8np2Q,,,,,,
RqmE46axGgrS9lrbge0CKA,,,,,,
6P2DqisDHtmD4Lvs2sMP-A,,,,,,
yQONzVpX-DEpGSuKMIov6A,,,,,,
#NAME?,,,,,,
Zx8_4zKdDBSO3qGrkukBIA,,,,,,
4eFIVmbeCvJGCrhzmd-VYA,,,,,,
PmPOuRvuN3CoNOi1nBj_TQ,,,,,,
YkFBelUWinftlweJzuiIAw,,,,,,
ycBa5cnSa6hgdB7rb9rdiw,,,,,,
o0Sm7tDF8wx6w9F2ZbdG2w,,,,,,
rRe2eLIQ4MQ7d6vFL26Qdg,,,,,,
jSFS1OfZH0J9ePlzAdbltw,,,,,,
9tSHBEoAhKu-tkU8n6SKjA,,,,,,
HMUvbAHRnbAczNrYy8e5MA,,,,,,
uPDTnuR-sOi47blHH943lg,,,,,,
F6BedoYgbAQHqwKX9F0zDQ,,,,,,
mp9hMnOobCLNB_iR4sqm_w,,,,,,
EfmR4e1tmjC5_ZQOgfnYrg,,,,,,
k6Si433-EJrY4J7SZxsnjA,,,,,,
KoIRdcIfh3XWxiCeV1BDmA,,,,,,
Kqn4J9NTgZdMAnV4HuYh5A,,,,,,
_Q9IEf-8XbQR2eutFVhh1w,,,,,,
IMGW6y8wHQCfr_6k-YXg_A,,,,,,
_HTE4pOKeJC7kcxiCF9vTA,,,,,,
mQfT3JYu18HN22DVylcE7A,,,,,,
winRNt7prallDbpaDMS9Ig,,,,,,
AAkqVCuUGIP0gvY42_CRYA,,,,,,
mxrXVZWc6PWk81gvOVNOUw,,,,,,
3l72FflaaeI0tWEAWN3-gQ,,,,,,
viCUW2-IjjLLNcxyXbgExA,,,,,,
u-nMW__EKMYH_PVqacYc3Q,,,,,,
4CsZK1YOP8lCLH9ZSf0LMA,,,,,,
wn7GiuOQ_0VrPXNc1wVTDA,,,,,,
9ocGgALmbzTZWOS7f7SYcA,,,,,,
_bsTEMjThKNd8CfiHBX6wg,,,,,,
S3ccQHpkBQTBBfRB-Q4adg,,,,,,
xdwPHc25l7_roZ9Kfea13w,,,,,,
UeN-rChyVqfCq9jcNyY-5w,,,,,,
YnWb8fRudnNkXc-VjrmKGg,,,,,,
bv0eTmpT08aW7A2mHItK0Q,,,,,,
T4ox3wUzFjWvyrjaTRoBbA,,,,,,
puy0PzIcCgR3KWJI7llBFQ,,,,,,
FV0BkoGOd3Yu_eJnXY15ZA,,,,,,
VVeogjZya58oiTxK7qUjAQ,,,,,,
Cv4kZH9zN0wpN2Drn0qkLg,,,,,,
cp39VURFby4A6u9m2It8jg,,,,,,
R1kKjAO5kZO6d0gQGqrvGA,,,,,,
XJv7dUb5fMRaZAWVZjhtvw,,,,,,
KzZ5Zww9W0IBWm5S2loUmQ,,,,,,
g6ygZTK9TTI3CsSTKUkPlw,,,,,,
PEHJjxdw11TGFma9Zhz3ng,,,,,,
ntN85eu27C04nwyPa8IHtw,,,,,,
cjjZt2oOkk0F152RkQMfQw,,,,,,
kgPjOtSeMd3CMdbnEmHbeQ,,,,,,
dYZ9YiA1JYlFoul-yorXSQ,,,,,,
KGX7O-_WqOIy9o7u9NOa9A,,,,,,
WNy1uzcmm_UHmTyR--o5IA,,,,,,
MfCS8VeJzf9QbxNImekuMA,,,,,,
3x3tJ8lGU1Y4wLqfHtqU1A,,,,,,
mxrXVZWc6PWk81gvOVNOUw,,,,,,
WS1z1OAR0tRl4FsjdTGUFQ,,,,,,
HExayA3clxiQZgikqvwnYw,,,,,,
qrapwnls-3IMg-iaXhkQKw,,,,,,
sgBl3UDEcNYKwuUb92CYdA,,,,,,
azBHKHqif0NXO3xcALo5VQ,,,,,,
ohxd8La86GdC_3vgwBWLHA,,,,,,
24qSrF_XOrvaHDBy-gLIQg,,,,,,
z3yFuLVrmH-3RJruPEMYKw,,,,,,
uR2aNW75R4oYs9w7aw-_kQ,,,,,,
s1dex3Z3QoqiK7V-zXUgAw,,,,,,
